artifact_path,field,source_ID,start,stop_inclusive
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[15],lSS01251-live-frames-002700-002849-trial-4,2700,2849
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[16],lSS01251-live-frames-002700-002849-trial-5,2700,2849
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[17],lSS01251-live-frames-002700-002849-trial-6,2700,2849
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[18],lSS01251-live-frames-002850-002999-trial-1,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[19],lSS01251-live-frames-002850-002999-trial-2,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[20],lSS01251-live-frames-002850-002999-trial-3,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[21],lSS01251-live-frames-002850-002999-trial-4,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[22],lSS01251-live-frames-002850-002999-trial-5,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[23],lSS01251-live-frames-002850-002999-trial-6,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[24],lSS01252-live-frames-002400-002549-trial-1,2400,2549
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[25],lSS01252-live-frames-002550-002699-trial-1,2550,2699
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[26],lSS01252-live-frames-002700-002849-trial-1,2700,2849
.omo/evidence/compact_causal_cnn_baseline/inputs/69_3.pt,$.validation.source_image_ids[27],lSS01252-live-frames-002850-002999-trial-1,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[0],lSS01254-live-frames-000000-000149-trial-1,0,149
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[1],lSS01254-live-frames-000000-000149-trial-2,0,149
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[2],lSS01254-live-frames-000000-000149-trial-3,0,149
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[3],lSS01254-live-frames-000000-000149-trial-4,0,149
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[4],lSS01254-live-frames-000000-000149-trial-5,0,149
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[5],lSS01254-live-frames-000000-000149-trial-6,0,149
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[6],lSS01254-live-frames-000150-000299-trial-1,150,299
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[7],lSS01254-live-frames-000150-000299-trial-2,150,299
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[8],lSS01254-live-frames-000150-000299-trial-3,150,299
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[9],lSS01254-live-frames-000150-000299-trial-4,150,299
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[10],lSS01254-live-frames-000150-000299-trial-5,150,299
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[11],lSS01254-live-frames-000150-000299-trial-6,150,299
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[12],lSS01254-live-frames-000300-000449-trial-1,300,449
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[13],lSS01254-live-frames-000300-000449-trial-2,300,449
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[14],lSS01254-live-frames-000300-000449-trial-3,300,449
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[15],lSS01254-live-frames-000300-000449-trial-4,300,449
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[16],lSS01254-live-frames-000300-000449-trial-5,300,449
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[17],lSS01254-live-frames-000300-000449-trial-6,300,449
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[18],lSS01254-live-frames-000450-000599-trial-1,450,599
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[19],lSS01254-live-frames-000450-000599-trial-2,450,599
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[20],lSS01254-live-frames-000450-000599-trial-3,450,599
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[21],lSS01254-live-frames-000450-000599-trial-4,450,599
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[22],lSS01254-live-frames-000450-000599-trial-5,450,599
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[23],lSS01254-live-frames-000450-000599-trial-6,450,599
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[24],lSS01254-live-frames-000600-000749-trial-1,600,749
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[25],lSS01254-live-frames-000600-000749-trial-2,600,749
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[26],lSS01254-live-frames-000600-000749-trial-3,600,749
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[27],lSS01254-live-frames-000600-000749-trial-4,600,749
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[28],lSS01254-live-frames-000600-000749-trial-5,600,749
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[29],lSS01254-live-frames-000600-000749-trial-6,600,749
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[30],lSS01254-live-frames-000750-000899-trial-1,750,899
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[31],lSS01254-live-frames-000750-000899-trial-2,750,899
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[32],lSS01254-live-frames-000750-000899-trial-3,750,899
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[33],lSS01254-live-frames-000750-000899-trial-4,750,899
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[34],lSS01254-live-frames-000750-000899-trial-5,750,899
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[35],lSS01254-live-frames-000750-000899-trial-6,750,899
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[36],lSS01254-live-frames-000900-001049-trial-1,900,1049
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[37],lSS01254-live-frames-000900-001049-trial-2,900,1049
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[38],lSS01254-live-frames-000900-001049-trial-3,900,1049
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[39],lSS01254-live-frames-000900-001049-trial-4,900,1049
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[40],lSS01254-live-frames-000900-001049-trial-5,900,1049
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[41],lSS01254-live-frames-000900-001049-trial-6,900,1049
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[42],lSS01254-live-frames-001050-001199-trial-1,1050,1199
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[43],lSS01254-live-frames-001050-001199-trial-2,1050,1199
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[44],lSS01254-live-frames-001050-001199-trial-3,1050,1199
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[45],lSS01254-live-frames-001050-001199-trial-4,1050,1199
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[46],lSS01254-live-frames-001050-001199-trial-5,1050,1199
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[47],lSS01254-live-frames-001050-001199-trial-6,1050,1199
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[48],lSS01254-live-frames-001200-001349-trial-1,1200,1349
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[49],lSS01254-live-frames-001200-001349-trial-2,1200,1349
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[50],lSS01254-live-frames-001200-001349-trial-3,1200,1349
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[51],lSS01254-live-frames-001200-001349-trial-4,1200,1349
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[52],lSS01254-live-frames-001200-001349-trial-5,1200,1349
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[53],lSS01254-live-frames-001200-001349-trial-6,1200,1349
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[54],lSS01254-live-frames-001350-001499-trial-1,1350,1499
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[55],lSS01254-live-frames-001350-001499-trial-2,1350,1499
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[56],lSS01254-live-frames-001350-001499-trial-3,1350,1499
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[57],lSS01254-live-frames-001350-001499-trial-4,1350,1499
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[58],lSS01254-live-frames-001350-001499-trial-5,1350,1499
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[59],lSS01254-live-frames-001350-001499-trial-6,1350,1499
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[60],lSS01254-live-frames-001500-001649-trial-1,1500,1649
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[61],lSS01254-live-frames-001500-001649-trial-2,1500,1649
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[62],lSS01254-live-frames-001500-001649-trial-3,1500,1649
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[63],lSS01254-live-frames-001500-001649-trial-4,1500,1649
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[64],lSS01254-live-frames-001500-001649-trial-5,1500,1649
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[65],lSS01254-live-frames-001500-001649-trial-6,1500,1649
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[66],lSS01254-live-frames-001650-001799-trial-1,1650,1799
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[67],lSS01254-live-frames-001650-001799-trial-2,1650,1799
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[68],lSS01254-live-frames-001650-001799-trial-3,1650,1799
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[69],lSS01254-live-frames-001650-001799-trial-4,1650,1799
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[70],lSS01254-live-frames-001650-001799-trial-5,1650,1799
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[71],lSS01254-live-frames-001650-001799-trial-6,1650,1799
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[72],lSS01254-live-frames-001800-001949-trial-1,1800,1949
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[73],lSS01254-live-frames-001800-001949-trial-2,1800,1949
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[74],lSS01254-live-frames-001800-001949-trial-3,1800,1949
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[75],lSS01254-live-frames-001800-001949-trial-4,1800,1949
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[76],lSS01254-live-frames-001800-001949-trial-5,1800,1949
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[77],lSS01254-live-frames-001800-001949-trial-6,1800,1949
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[78],lSS01254-live-frames-001950-002099-trial-1,1950,2099
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[79],lSS01254-live-frames-001950-002099-trial-2,1950,2099
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[80],lSS01254-live-frames-001950-002099-trial-3,1950,2099
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[81],lSS01254-live-frames-001950-002099-trial-4,1950,2099
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[82],lSS01254-live-frames-001950-002099-trial-5,1950,2099
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[83],lSS01254-live-frames-001950-002099-trial-6,1950,2099
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[84],lSS01254-live-frames-002100-002249-trial-1,2100,2249
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[85],lSS01254-live-frames-002100-002249-trial-2,2100,2249
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[86],lSS01254-live-frames-002100-002249-trial-3,2100,2249
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[87],lSS01254-live-frames-002100-002249-trial-4,2100,2249
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[88],lSS01254-live-frames-002100-002249-trial-5,2100,2249
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[89],lSS01254-live-frames-002100-002249-trial-6,2100,2249
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[90],lSS01254-live-frames-002250-002399-trial-1,2250,2399
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[91],lSS01254-live-frames-002250-002399-trial-2,2250,2399
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[92],lSS01254-live-frames-002250-002399-trial-3,2250,2399
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[93],lSS01254-live-frames-002250-002399-trial-4,2250,2399
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[94],lSS01254-live-frames-002250-002399-trial-5,2250,2399
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.train.source_image_ids[95],lSS01254-live-frames-002250-002399-trial-6,2250,2399
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[0],lSS01254-live-frames-002400-002549-trial-1,2400,2549
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[1],lSS01254-live-frames-002400-002549-trial-2,2400,2549
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[2],lSS01254-live-frames-002400-002549-trial-3,2400,2549
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[3],lSS01254-live-frames-002400-002549-trial-4,2400,2549
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[4],lSS01254-live-frames-002400-002549-trial-5,2400,2549
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[5],lSS01254-live-frames-002400-002549-trial-6,2400,2549
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[6],lSS01254-live-frames-002550-002699-trial-1,2550,2699
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[7],lSS01254-live-frames-002550-002699-trial-2,2550,2699
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[8],lSS01254-live-frames-002550-002699-trial-3,2550,2699
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[9],lSS01254-live-frames-002550-002699-trial-4,2550,2699
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[10],lSS01254-live-frames-002550-002699-trial-5,2550,2699
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[11],lSS01254-live-frames-002550-002699-trial-6,2550,2699
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[12],lSS01254-live-frames-002700-002849-trial-1,2700,2849
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[13],lSS01254-live-frames-002700-002849-trial-2,2700,2849
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[14],lSS01254-live-frames-002700-002849-trial-3,2700,2849
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[15],lSS01254-live-frames-002700-002849-trial-4,2700,2849
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[16],lSS01254-live-frames-002700-002849-trial-5,2700,2849
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[17],lSS01254-live-frames-002700-002849-trial-6,2700,2849
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[18],lSS01254-live-frames-002850-002999-trial-1,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[19],lSS01254-live-frames-002850-002999-trial-2,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[20],lSS01254-live-frames-002850-002999-trial-3,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[21],lSS01254-live-frames-002850-002999-trial-4,2850,2999
.omo/evidence/compact_causal_cnn_baseline/inputs/69_4.pt,$.validation.source_image_ids[22],lSS01254-live-frames-002850-002999-trial-5,2850,2999
